GO.ID	Term	ontology	HOG	change	branch_p	p_raw	topGOresult	Significant	Expected	FoldEnrichment
GO:0006281	DNA repair	BP	N0.HOG0000101	6	0.00287406	1	1	1	0.353012372243142	2.8327619047619
GO:0006325	chromatin organization	BP	N0.HOG0000103	2	0.000699837	1	1	1	0.627891339429801	1.59263225530092
GO:0006338	chromatin remodeling	BP	N0.HOG0000103	2	0.000699837	1	1	1	0.380311995696611	2.62942008486563
GO:0006351	DNA-templated transcription	BP	N0.HOG0000101	6	0.00287406	1	1	2	1.70481441635288	1.17314822118798
GO:0006351	DNA-templated transcription	BP	N0.HOG0000103	2	0.000699837	1	1	2	1.70481441635288	1.17314822118798
GO:0006353	DNA-templated transcription termination	BP	N0.HOG0000101	6	0.00287406	1	1	1	0.0583647122108661	17.1336405529954
GO:0006355	regulation of DNA-templated transcription	BP	N0.HOG0000103	2	0.000699837	1	1	1	1.58055406132329	0.632689526078448
GO:0006366	transcription by RNA polymerase II	BP	N0.HOG0000101	6	0.00287406	1	1	1	1.32356105433029	0.755537492379598
GO:0006396	RNA processing	BP	N0.HOG0000028	2	0.00774613	1	1	2	0.720145239376009	2.77721755368814
GO:0006396	RNA processing	BP	N0.HOG0000101	6	0.00287406	1	1	2	0.720145239376009	2.77721755368814
GO:0006397	mRNA processing	BP	N0.HOG0000028	2	0.00774613	1	1	2	0.38501882732652	5.19455117010129
GO:0006397	mRNA processing	BP	N0.HOG0000101	6	0.00287406	1	1	2	0.38501882732652	5.19455117010129
GO:0006403	RNA localization	BP	N0.HOG0000101	6	0.00287406	1	1	2	0.259817105970952	7.69772256728778
GO:0006403	RNA localization	BP	N0.HOG0000299	2	0.000699837	1	1	2	0.259817105970952	7.69772256728778
GO:0006405	RNA export from nucleus	BP	N0.HOG0000101	6	0.00287406	1	1	1	0.124260355029586	8.04761904761905
GO:0006508	proteolysis	BP	N0.HOG0000299	2	0.000699837	1	1	1	0.894298009682625	1.1181954887218
GO:0006518	peptide metabolic process	BP	N0.HOG0000299	2	0.000699837	1	1	1	0.427380311995697	2.33983637507867
GO:0006629	lipid metabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	3	0.698493813878429	4.29495571813631
GO:0006629	lipid metabolic process	BP	N0.HOG0000101	6	0.00287406	1	1	3	0.698493813878429	4.29495571813631
GO:0006629	lipid metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	3	0.698493813878429	4.29495571813631
GO:0006631	fatty acid metabolic process	BP	N0.HOG0000101	6	0.00287406	1	1	2	0.190155997848306	10.5176803394625
GO:0006631	fatty acid metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	2	0.190155997848306	10.5176803394625
GO:0006633	fatty acid biosynthetic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.0734265734265734	13.6190476190476
GO:0006637	acyl-CoA metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.0743679397525551	13.4466546112116
GO:0006638	neutral lipid metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.0894298009682625	11.181954887218
GO:0006639	acylglycerol metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.0894298009682625	11.181954887218
GO:0006641	triglyceride metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.078133405056482	12.7986230636833
GO:0006662	glycerol ether metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.0103550295857988	96.5714285714286
GO:0006690	icosanoid metabolic process	BP	N0.HOG0000101	6	0.00287406	1	1	1	0.0301237224314147	33.1964285714286
GO:0006694	steroid biosynthetic process	BP	N0.HOG0000058	3	0.000638988	1	1	2	0.114846691769769	17.4145199063232
GO:0006694	steroid biosynthetic process	BP	N0.HOG0000639	2	0.000699837	1	1	2	0.114846691769769	17.4145199063232
GO:0006695	cholesterol biosynthetic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.0461269499731038	21.6793002915452
GO:0006706	steroid catabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.013179128563744	75.8775510204082
GO:0006714	sesquiterpenoid metabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.0103550295857988	96.5714285714286
GO:0006716	juvenile hormone metabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.00941366325981711	106.228571428571
GO:0006720	isoprenoid metabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	2	0.0602474448628295	33.1964285714286
GO:0006720	isoprenoid metabolic process	BP	N0.HOG0000101	6	0.00287406	1	1	2	0.0602474448628295	33.1964285714286
GO:0006721	terpenoid metabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	2	0.0433028509951587	46.1863354037267
GO:0006721	terpenoid metabolic process	BP	N0.HOG0000101	6	0.00287406	1	1	2	0.0433028509951587	46.1863354037267
GO:0006726	eye pigment biosynthetic process	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.0395373856912318	25.2925170068027
GO:0006739	NADP metabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.0235341581495428	42.4914285714286
GO:0006740	NADPH regeneration	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.0122377622377622	81.7142857142857
GO:0006753	nucleoside phosphate metabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	3	0.458445400753093	6.54385450278674
GO:0006753	nucleoside phosphate metabolic process	BP	N0.HOG0000158	6	0.00447613	1	1	3	0.458445400753093	6.54385450278674
GO:0006753	nucleoside phosphate metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	3	0.458445400753093	6.54385450278674
GO:0006790	sulfur compound metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.233458848843464	4.28341013824885
GO:0006793	phosphorus metabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	3	1.60973641742873	1.86365914786967
GO:0006793	phosphorus metabolic process	BP	N0.HOG0000158	6	0.00447613	1	1	3	1.60973641742873	1.86365914786967
GO:0006793	phosphorus metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	3	1.60973641742873	1.86365914786967
GO:0006796	phosphate-containing compound metabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	3	1.60785368477676	1.86584141853463
GO:0006796	phosphate-containing compound metabolic process	BP	N0.HOG0000158	6	0.00447613	1	1	3	1.60785368477676	1.86584141853463
GO:0006796	phosphate-containing compound metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	3	1.60785368477676	1.86584141853463
GO:0006810	transport	BP	N0.HOG0000028	2	0.00774613	1	1	4	2.45979020979021	1.62615493958778
GO:0006810	transport	BP	N0.HOG0000058	3	0.000638988	1	1	4	2.45979020979021	1.62615493958778
GO:0006810	transport	BP	N0.HOG0000101	6	0.00287406	1	1	4	2.45979020979021	1.62615493958778
GO:0006810	transport	BP	N0.HOG0000299	2	0.000699837	1	1	4	2.45979020979021	1.62615493958778
GO:0006811	monoatomic ion transport	BP	N0.HOG0000028	2	0.00774613	1	1	2	0.753093060785369	2.65571428571429
GO:0006811	monoatomic ion transport	BP	N0.HOG0000058	3	0.000638988	1	1	2	0.753093060785369	2.65571428571429
GO:0006812	monoatomic cation transport	BP	N0.HOG0000028	2	0.00774613	1	1	2	0.529047875201721	3.78037620742247
GO:0006812	monoatomic cation transport	BP	N0.HOG0000058	3	0.000638988	1	1	2	0.529047875201721	3.78037620742247
GO:0006820	monoatomic anion transport	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.309709521247983	3.22883195831524
GO:0006839	mitochondrial transport	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.140263582571275	7.1294343240652
GO:0006869	lipid transport	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.175094136632598	5.71121351766513
GO:0006873	intracellular monoatomic ion homeostasis	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.288058095750403	3.47152194211018
GO:0006886	intracellular protein transport	BP	N0.HOG0000101	6	0.00287406	1	1	1	0.679666487358795	1.47130985358132
GO:0006913	nucleocytoplasmic transport	BP	N0.HOG0000101	6	0.00287406	1	1	1	0.29182356105433	3.42672811059908
GO:0006950	response to stress	BP	N0.HOG0000101	6	0.00287406	1	1	1	2.10489510489511	0.475083056478405
GO:0006952	defense response	BP	N0.HOG0000101	6	0.00287406	1	1	1	0.691904249596557	1.44528668610301
GO:0006974	DNA damage response	BP	N0.HOG0000101	6	0.00287406	1	1	1	0.53375470683163	1.87351977828168
GO:0006996	organelle organization	BP	N0.HOG0000101	6	0.00287406	1	1	2	2.50779989241528	0.797511797511798
GO:0006996	organelle organization	BP	N0.HOG0000103	2	0.000699837	1	1	2	2.50779989241528	0.797511797511798
GO:0007049	cell cycle	BP	N0.HOG0000101	6	0.00287406	1	1	1	1.30944055944056	0.763684913217624
GO:0007143	female meiotic nuclear division	BP	N0.HOG0000101	6	0.00287406	1	1	1	0.0828402366863906	12.0714285714286
GO:0007154	cell communication	BP	N0.HOG0000028	2	0.00774613	1	1	3	2.76479289940828	1.08507223113965
GO:0007154	cell communication	BP	N0.HOG0000158	6	0.00447613	1	1	3	2.76479289940828	1.08507223113965
GO:0007154	cell communication	BP	N0.HOG0000299	2	0.000699837	1	1	3	2.76479289940828	1.08507223113965
GO:0007276	gamete generation	BP	N0.HOG0000028	2	0.00774613	1	1	2	1.14658418504572	1.74431151771053
GO:0007276	gamete generation	BP	N0.HOG0000101	6	0.00287406	1	1	2	1.14658418504572	1.74431151771053
GO:0007292	female gamete generation	BP	N0.HOG0000101	6	0.00287406	1	1	1	0.749327595481442	1.33452979181622
GO:0007424	open tracheal system development	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.243813878429263	4.10148924434639
GO:0007530	sex determination	BP	N0.HOG0000028	2	0.00774613	1	1	1	0.064954276492738	15.3954451345756
GO:0007600	sensory perception	BP	N0.HOG0000028	2	0.00774613	1	1	4	0.447149004841313	8.94556390977444
GO:0007600	sensory perception	BP	N0.HOG0000058	3	0.000638988	1	1	4	0.447149004841313	8.94556390977444
GO:0007600	sensory perception	BP	N0.HOG0000101	6	0.00287406	1	1	4	0.447149004841313	8.94556390977444
GO:0007600	sensory perception	BP	N0.HOG0000158	6	0.00447613	1	1	4	0.447149004841313	8.94556390977444
GO:0007606	sensory perception of chemical stimulus	BP	N0.HOG0000028	2	0.00774613	1	1	3	0.129908552985476	23.0931677018634
GO:0007606	sensory perception of chemical stimulus	BP	N0.HOG0000058	3	0.000638988	1	1	3	0.129908552985476	23.0931677018634
GO:0007606	sensory perception of chemical stimulus	BP	N0.HOG0000158	6	0.00447613	1	1	3	0.129908552985476	23.0931677018634
GO:0007610	behavior	BP	N0.HOG0000028	2	0.00774613	1	1	2	1.00537923614847	1.98929909042269
GO:0007610	behavior	BP	N0.HOG0000158	6	0.00447613	1	1	2	1.00537923614847	1.98929909042269
GO:0007635	chemosensory behavior	BP	N0.HOG0000158	6	0.00447613	1	1	1	0.151559978483055	6.5980479148181
GO:0008015	blood circulation	BP	N0.HOG0000299	2	0.000699837	1	1	1	0.225927918235611	4.42619047619048
GO:0008104	protein localization	BP	N0.HOG0000101	6	0.00287406	1	1	1	1.52407208176439	0.656136945204271
GO:0008150	biological_process	BP	N0.HOG0000028	2	0.00774613	1	1	7	6.74300699300699	1.03811252268603
GO:0008150	biological_process	BP	N0.HOG0000058	3	0.000638988	1	1	7	6.74300699300699	1.03811252268603
GO:0008150	biological_process	BP	N0.HOG0000101	6	0.00287406	1	1	7	6.74300699300699	1.03811252268603
GO:0008150	biological_process	BP	N0.HOG0000103	2	0.000699837	1	1	7	6.74300699300699	1.03811252268603
GO:0008150	biological_process	BP	N0.HOG0000158	6	0.00447613	1	1	7	6.74300699300699	1.03811252268603
GO:0008150	biological_process	BP	N0.HOG0000299	2	0.000699837	1	1	7	6.74300699300699	1.03811252268603
GO:0008150	biological_process	BP	N0.HOG0000639	2	0.000699837	1	1	7	6.74300699300699	1.03811252268603
GO:0008152	metabolic process	BP	N0.HOG0000028	2	0.00774613	1	1	7	5.14362560516407	1.36090775988287
GO:0008152	metabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	7	5.14362560516407	1.36090775988287
GO:0008152	metabolic process	BP	N0.HOG0000101	6	0.00287406	1	1	7	5.14362560516407	1.36090775988287
GO:0008152	metabolic process	BP	N0.HOG0000103	2	0.000699837	1	1	7	5.14362560516407	1.36090775988287
GO:0008152	metabolic process	BP	N0.HOG0000158	6	0.00447613	1	1	7	5.14362560516407	1.36090775988287
GO:0008152	metabolic process	BP	N0.HOG0000299	2	0.000699837	1	1	7	5.14362560516407	1.36090775988287
GO:0008152	metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	7	5.14362560516407	1.36090775988287
GO:0008202	steroid metabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	3	0.155325443786982	19.3142857142857
GO:0008202	steroid metabolic process	BP	N0.HOG0000101	6	0.00287406	1	1	3	0.155325443786982	19.3142857142857
GO:0008202	steroid metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	3	0.155325443786982	19.3142857142857
GO:0008203	cholesterol metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.0687197417966649	14.5518590998043
GO:0008211	glucocorticoid metabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.00658956428187198	151.755102040816
GO:0008217	regulation of blood pressure	BP	N0.HOG0000299	2	0.000699837	1	1	1	0.0621301775147929	16.0952380952381
GO:0008299	isoprenoid biosynthetic process	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.0169445938676708	59.015873015873
GO:0008380	RNA splicing	BP	N0.HOG0000028	2	0.00774613	1	1	2	0.341715976331361	5.85281385281385
GO:0008380	RNA splicing	BP	N0.HOG0000101	6	0.00287406	1	1	2	0.341715976331361	5.85281385281385
GO:0009056	catabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	2	1.48265196342119	1.34893424036281
GO:0009056	catabolic process	BP	N0.HOG0000299	2	0.000699837	1	1	2	1.48265196342119	1.34893424036281
GO:0009058	biosynthetic process	BP	N0.HOG0000028	2	0.00774613	1	1	6	3.81159225389995	1.57414529160639
GO:0009058	biosynthetic process	BP	N0.HOG0000058	3	0.000638988	1	1	6	3.81159225389995	1.57414529160639
GO:0009058	biosynthetic process	BP	N0.HOG0000101	6	0.00287406	1	1	6	3.81159225389995	1.57414529160639
GO:0009058	biosynthetic process	BP	N0.HOG0000103	2	0.000699837	1	1	6	3.81159225389995	1.57414529160639
GO:0009058	biosynthetic process	BP	N0.HOG0000299	2	0.000699837	1	1	6	3.81159225389995	1.57414529160639
GO:0009058	biosynthetic process	BP	N0.HOG0000639	2	0.000699837	1	1	6	3.81159225389995	1.57414529160639
GO:0009059	macromolecule biosynthetic process	BP	N0.HOG0000028	2	0.00774613	1	1	5	3.28160301237224	1.52364560281944
GO:0009059	macromolecule biosynthetic process	BP	N0.HOG0000058	3	0.000638988	1	1	5	3.28160301237224	1.52364560281944
GO:0009059	macromolecule biosynthetic process	BP	N0.HOG0000101	6	0.00287406	1	1	5	3.28160301237224	1.52364560281944
GO:0009059	macromolecule biosynthetic process	BP	N0.HOG0000103	2	0.000699837	1	1	5	3.28160301237224	1.52364560281944
GO:0009059	macromolecule biosynthetic process	BP	N0.HOG0000299	2	0.000699837	1	1	5	3.28160301237224	1.52364560281944
GO:0009060	aerobic respiration	BP	N0.HOG0000158	6	0.00447613	1	1	1	0.154384077461001	6.47735191637631
GO:0009100	glycoprotein metabolic process	BP	N0.HOG0000158	6	0.00447613	1	1	1	0.210866057019903	4.74234693877551
GO:0009117	nucleotide metabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	3	0.42926304464766	6.98872180451128
GO:0009117	nucleotide metabolic process	BP	N0.HOG0000158	6	0.00447613	1	1	3	0.42926304464766	6.98872180451128
GO:0009117	nucleotide metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	3	0.42926304464766	6.98872180451128
GO:0009123	nucleoside monophosphate metabolic process	BP	N0.HOG0000158	6	0.00447613	1	1	1	0.193921463152232	5.15672676837725
GO:0009126	purine nucleoside monophosphate metabolic process	BP	N0.HOG0000158	6	0.00447613	1	1	1	0.17603550295858	5.68067226890756
GO:0009141	nucleoside triphosphate metabolic process	BP	N0.HOG0000158	6	0.00447613	1	1	1	0.218396987627757	4.57881773399015
GO:0009144	purine nucleoside triphosphate metabolic process	BP	N0.HOG0000158	6	0.00447613	1	1	1	0.207100591715976	4.82857142857143
GO:0009150	purine ribonucleotide metabolic process	BP	N0.HOG0000158	6	0.00447613	1	1	2	0.338891877353416	5.9015873015873
GO:0009150	purine ribonucleotide metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	2	0.338891877353416	5.9015873015873
GO:0009161	ribonucleoside monophosphate metabolic process	BP	N0.HOG0000158	6	0.00447613	1	1	1	0.185449166218397	5.39231327048586
GO:0009165	nucleotide biosynthetic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.206159225389995	4.85061969993477
GO:0009199	ribonucleoside triphosphate metabolic process	BP	N0.HOG0000158	6	0.00447613	1	1	1	0.207100591715976	4.82857142857143
GO:0009205	purine ribonucleoside triphosphate metabolic process	BP	N0.HOG0000158	6	0.00447613	1	1	1	0.204276492738031	4.8953258722844
GO:0009259	ribonucleotide metabolic process	BP	N0.HOG0000158	6	0.00447613	1	1	2	0.351129639591178	5.69590195327461
GO:0009259	ribonucleotide metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	2	0.351129639591178	5.69590195327461
GO:0009260	ribonucleotide biosynthetic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.163797740720818	6.10509031198686
GO:0009404	toxin metabolic process	BP	N0.HOG0000101	6	0.00287406	1	1	1	0.0160032275416891	62.4873949579832
GO:0009593	detection of chemical stimulus	BP	N0.HOG0000028	2	0.00774613	1	1	2	0.0809575040344271	24.7043189368771
GO:0009593	detection of chemical stimulus	BP	N0.HOG0000158	6	0.00447613	1	1	2	0.0809575040344271	24.7043189368771
GO:0009607	response to biotic stimulus	BP	N0.HOG0000101	6	0.00287406	1	1	1	0.701317912856374	1.42588686481304
GO:0009617	response to bacterium	BP	N0.HOG0000101	6	0.00287406	1	1	1	0.339833243679398	2.94261970716264
GO:0009653	anatomical structure morphogenesis	BP	N0.HOG0000028	2	0.00774613	1	1	4	2.1256051640667	1.88181703150702
GO:0009653	anatomical structure morphogenesis	BP	N0.HOG0000058	3	0.000638988	1	1	4	2.1256051640667	1.88181703150702
GO:0009653	anatomical structure morphogenesis	BP	N0.HOG0000101	6	0.00287406	1	1	4	2.1256051640667	1.88181703150702
GO:0009653	anatomical structure morphogenesis	BP	N0.HOG0000299	2	0.000699837	1	1	4	2.1256051640667	1.88181703150702
GO:0009719	response to endogenous stimulus	BP	N0.HOG0000058	3	0.000638988	1	1	1	1.00632060247445	0.993719096619003
GO:0009725	response to hormone	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.665545992469069	1.50252576278036
GO:0009743	response to carbohydrate	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.190155997848306	5.25884016973126
GO:0009744	response to sucrose	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.0301237224314147	33.1964285714286
GO:0009790	embryo development	BP	N0.HOG0000028	2	0.00774613	1	1	2	1.26425497579344	1.58195936602489
GO:0009790	embryo development	BP	N0.HOG0000101	6	0.00287406	1	1	2	1.26425497579344	1.58195936602489
GO:0009791	post-embryonic development	BP	N0.HOG0000028	2	0.00774613	1	1	1	0.898063474986552	1.11350703803534
GO:0009888	tissue development	BP	N0.HOG0000058	3	0.000638988	1	1	2	1.57396449704142	1.27067669172932
GO:0009888	tissue development	BP	N0.HOG0000639	2	0.000699837	1	1	2	1.57396449704142	1.27067669172932
GO:0009889	regulation of biosynthetic process	BP	N0.HOG0000103	2	0.000699837	1	1	2	2.46261430876816	0.81214504150284
GO:0009889	regulation of biosynthetic process	BP	N0.HOG0000639	2	0.000699837	1	1	2	2.46261430876816	0.81214504150284
GO:0009890	negative regulation of biosynthetic process	BP	N0.HOG0000103	2	0.000699837	1	1	1	1.36780527165143	0.731098220430636
GO:0009892	negative regulation of metabolic process	BP	N0.HOG0000103	2	0.000699837	1	1	1	1.73493813878429	0.576389427176188
GO:0009894	regulation of catabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.654249596557289	1.52846865364851
GO:0009987	cellular process	BP	N0.HOG0000028	2	0.00774613	1	1	7	6.54908552985476	1.06885151645824
GO:0009987	cellular process	BP	N0.HOG0000058	3	0.000638988	1	1	7	6.54908552985476	1.06885151645824
GO:0009987	cellular process	BP	N0.HOG0000101	6	0.00287406	1	1	7	6.54908552985476	1.06885151645824
GO:0009987	cellular process	BP	N0.HOG0000103	2	0.000699837	1	1	7	6.54908552985476	1.06885151645824
GO:0009987	cellular process	BP	N0.HOG0000158	6	0.00447613	1	1	7	6.54908552985476	1.06885151645824
GO:0009987	cellular process	BP	N0.HOG0000299	2	0.000699837	1	1	7	6.54908552985476	1.06885151645824
GO:0009987	cellular process	BP	N0.HOG0000639	2	0.000699837	1	1	7	6.54908552985476	1.06885151645824
GO:0010038	response to metal ion	BP	N0.HOG0000028	2	0.00774613	1	1	1	0.24757934373319	4.03910917979359
GO:0010171	body morphogenesis	BP	N0.HOG0000028	2	0.00774613	1	1	1	0.106374394835933	9.4007585335019
GO:0010467	gene expression	BP	N0.HOG0000028	2	0.00774613	1	1	4	2.97189349112426	1.34594325535092
GO:0010467	gene expression	BP	N0.HOG0000101	6	0.00287406	1	1	4	2.97189349112426	1.34594325535092
GO:0010467	gene expression	BP	N0.HOG0000103	2	0.000699837	1	1	4	2.97189349112426	1.34594325535092
GO:0010467	gene expression	BP	N0.HOG0000299	2	0.000699837	1	1	4	2.97189349112426	1.34594325535092
GO:0010468	regulation of gene expression	BP	N0.HOG0000103	2	0.000699837	1	1	1	2.26304464766003	0.441882576657951
GO:0010556	regulation of macromolecule biosynthetic process	BP	N0.HOG0000103	2	0.000699837	1	1	1	2.37694997310382	0.420707213578501
GO:0010558	negative regulation of macromolecule biosynthetic process	BP	N0.HOG0000103	2	0.000699837	1	1	1	1.32920925228618	0.752326993120194
GO:0010605	negative regulation of macromolecule metabolic process	BP	N0.HOG0000103	2	0.000699837	1	1	1	1.60973641742873	0.621219715956558
GO:0010629	negative regulation of gene expression	BP	N0.HOG0000103	2	0.000699837	1	1	1	1.2661377084454	0.789803505045141
GO:0010817	regulation of hormone levels	BP	N0.HOG0000058	3	0.000638988	1	1	2	0.316299085529855	6.32312925170068
GO:0010817	regulation of hormone levels	BP	N0.HOG0000299	2	0.000699837	1	1	2	0.316299085529855	6.32312925170068
GO:0010876	lipid localization	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.261699838622916	3.82117163412127
GO:0010960	magnesium ion homeostasis	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.0150618612157074	66.3928571428571
GO:0015031	protein transport	BP	N0.HOG0000101	6	0.00287406	1	1	1	0.96866594943518	1.03234763293072
GO:0015693	magnesium ion transport	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.0084722969338354	118.031746031746
GO:0015695	organic cation transport	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.0677783754706832	14.7539682539683
GO:0015697	quaternary ammonium group transport	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.00658956428187198	151.755102040816
GO:0015711	organic anion transport	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.249462076385153	4.00862533692722
GO:0015718	monocarboxylic acid transport	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.0866057019903174	11.5465838509317
GO:0015838	amino-acid betaine transport	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.00470683162990855	212.457142857143
GO:0015849	organic acid transport	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.186390532544379	5.36507936507937
GO:0015879	carnitine transport	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.00376546530392684	265.571428571429
GO:0015908	fatty acid transport	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.0461269499731038	21.6793002915452
GO:0015909	long-chain fatty acid transport	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.0329478214093599	30.3510204081633
GO:0015931	nucleobase-containing compound transport	BP	N0.HOG0000101	6	0.00287406	1	1	2	0.193921463152232	10.3134535367545
GO:0015931	nucleobase-containing compound transport	BP	N0.HOG0000299	2	0.000699837	1	1	2	0.193921463152232	10.3134535367545
GO:0015980	energy derivation by oxidation of organic compounds	BP	N0.HOG0000158	6	0.00447613	1	1	2	0.250403442711135	7.98711063372718
GO:0015980	energy derivation by oxidation of organic compounds	BP	N0.HOG0000639	2	0.000699837	1	1	2	0.250403442711135	7.98711063372718
GO:0016042	lipid catabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.164739107046799	6.07020408163265
GO:0016043	cellular component organization	BP	N0.HOG0000028	2	0.00774613	1	1	4	3.69109736417429	1.08368856341312
GO:0016043	cellular component organization	BP	N0.HOG0000058	3	0.000638988	1	1	4	3.69109736417429	1.08368856341312
GO:0016043	cellular component organization	BP	N0.HOG0000101	6	0.00287406	1	1	4	3.69109736417429	1.08368856341312
GO:0016043	cellular component organization	BP	N0.HOG0000103	2	0.000699837	1	1	4	3.69109736417429	1.08368856341312
GO:0016052	carbohydrate catabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.0913125336202259	10.9513991163476
GO:0016053	organic acid biosynthetic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.178859601936525	5.59097744360902
GO:0016070	RNA metabolic process	BP	N0.HOG0000028	2	0.00774613	1	1	3	2.35812264658419	1.27219846022241
GO:0016070	RNA metabolic process	BP	N0.HOG0000101	6	0.00287406	1	1	3	2.35812264658419	1.27219846022241
GO:0016070	RNA metabolic process	BP	N0.HOG0000103	2	0.000699837	1	1	3	2.35812264658419	1.27219846022241
GO:0016071	mRNA metabolic process	BP	N0.HOG0000028	2	0.00774613	1	1	2	0.582705755782679	3.43226402030925
GO:0016071	mRNA metabolic process	BP	N0.HOG0000101	6	0.00287406	1	1	2	0.582705755782679	3.43226402030925
GO:0016101	diterpenoid metabolic process	BP	N0.HOG0000101	6	0.00287406	1	1	1	0.0282409897794513	35.4095238095238
GO:0016106	sesquiterpenoid biosynthetic process	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.00470683162990855	212.457142857143
GO:0016114	terpenoid biosynthetic process	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.00753093060785368	132.785714285714
GO:0016126	sterol biosynthetic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.0602474448628295	16.5982142857143
GO:0016485	protein processing	BP	N0.HOG0000299	2	0.000699837	1	1	1	0.141204948897257	7.08190476190476
GO:0016486	peptide hormone processing	BP	N0.HOG0000299	2	0.000699837	1	1	1	0.0169445938676708	59.015873015873
GO:0018992	germ-line sex determination	BP	N0.HOG0000028	2	0.00774613	1	1	1	0.0254168908015062	39.3439153439154
GO:0019098	reproductive behavior	BP	N0.HOG0000028	2	0.00774613	1	1	1	0.288999462076385	3.46021405304793
GO:0019216	regulation of lipid metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.250403442711135	3.99355531686359
GO:0019218	regulation of steroid metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.0753093060785369	13.2785714285714
GO:0019219	regulation of nucleobase-containing compound metabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	2	1.94109736417429	1.03034501870583
GO:0019219	regulation of nucleobase-containing compound metabolic process	BP	N0.HOG0000103	2	0.000699837	1	1	2	1.94109736417429	1.03034501870583
GO:0019220	regulation of phosphate metabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.850053792361485	1.17639613985129
GO:0019222	regulation of metabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	3	3.11780527165143	0.962215320910973
