XM_050993791.1	LOC127063676	LOC127063676
XM_050993747.1	LOC127063676	LOC127063676
XM_050993782.1	LOC127063676	LOC127063676
XM_050993702.1	LOC127063676	LOC127063676
XM_050993809.1	LOC127063676	LOC127063676
XM_050993800.1	LOC127063676	LOC127063676
XM_050993713.1	LOC127063676	LOC127063676
XM_050993736.1	LOC127063676	LOC127063676
XM_050993727.1	LOC127063676	LOC127063676
XM_050993743.1	LOC127063676	LOC127063676
XM_050993758.1	LOC127063676	LOC127063676
XM_050993513.1	LOC127063556	LOC127063556
XM_050993519.1	LOC127063556	LOC127063556
XM_050993523.1	LOC127063556	LOC127063556
XM_050993866.1	LOC127063745	LOC127063745
XM_050993689.1	LOC127063661	LOC127063661
XM_050993680.1	LOC127063661	LOC127063661
XM_050993661.1	LOC127063661	LOC127063661
XM_050993670.1	LOC127063661	LOC127063661
XM_050993475.1	LOC127063529	LOC127063529
XM_050993466.1	LOC127063529	LOC127063529
XM_050993320.1	LOC127063440	LOC127063440
XM_050993338.1	LOC127063440	LOC127063440
XM_050993249.1	LOC127063440	LOC127063440
XM_050993268.1	LOC127063440	LOC127063440
XM_050993277.1	LOC127063440	LOC127063440
XM_050993428.1	LOC127063440	LOC127063440
XM_050993391.1	LOC127063440	LOC127063440
XM_050993355.1	LOC127063440	LOC127063440
XM_050993409.1	LOC127063440	LOC127063440
XM_050993380.1	LOC127063440	LOC127063440
XM_050993374.1	LOC127063440	LOC127063440
XM_050993365.1	LOC127063440	LOC127063440
XM_050993346.1	LOC127063440	LOC127063440
XM_050993242.1	LOC127063440	LOC127063440
XM_050993259.1	LOC127063440	LOC127063440
XM_050993285.1	LOC127063440	LOC127063440
XM_050993401.1	LOC127063440	LOC127063440
XM_050993311.1	LOC127063440	LOC127063440
XM_050993330.1	LOC127063440	LOC127063440
XM_050993302.1	LOC127063440	LOC127063440
XM_050993294.1	LOC127063440	LOC127063440
XM_050993418.1	LOC127063440	LOC127063440
XR_007781477.1	LOC127063781	LOC127063781
XR_007781478.1	LOC127063781	LOC127063781
XR_007781481.1	LOC127063781	LOC127063781
XR_007781475.1	LOC127063781	LOC127063781
XR_007781476.1	LOC127063781	LOC127063781
XM_050993232.1	LOC127063428	LOC127063428
XM_050993223.1	LOC127063428	LOC127063428
XM_050993233.1	LOC127063428	LOC127063428
XM_050993879.1	LOC127063749	LOC127063749
XM_050993489.1	LOC127063539	LOC127063539
XM_050993648.1	LOC127063648	LOC127063648
XM_050993641.1	LOC127063648	LOC127063648
XR_007781416.1	LOC127063573	LOC127063573
XM_050993551.1	LOC127063573	LOC127063573
XM_050993541.1	LOC127063573	LOC127063573
XM_050993559.1	LOC127063573	LOC127063573
XM_050993628.1	LOC127063637	LOC127063637
XM_050993621.1	LOC127063637	LOC127063637
XM_050993453.1	LOC127063521	LOC127063521
XM_050993443.1	LOC127063521	LOC127063521
XM_050993822.1	LOC127063725	LOC127063725
XM_050993829.1	LOC127063725	LOC127063725
XM_050993839.1	LOC127063725	LOC127063725
XM_051007325.1	LOC127069810	LOC127069810
XM_051007315.1	LOC127069810	LOC127069810
XM_051007384.1	LOC127069826	LOC127069826
XM_051007291.1	LOC127069800	LOC127069800
XM_051007282.1	LOC127069800	LOC127069800
XM_051007300.1	LOC127069800	LOC127069800
XM_051007368.1	LOC127069825	LOC127069825
XM_051007339.1	LOC127069817	LOC127069817
XM_051007352.1	LOC127069822	LOC127069822
XM_051006495.1	LOC127069450	LOC127069450
XM_051006505.1	LOC127069450	LOC127069450
XM_051006450.1	LOC127069425	LOC127069425
XM_051006458.1	LOC127069425	LOC127069425
XM_051006564.1	LOC127069477	LOC127069477
XM_051001431.1	LOC127067003	LOC127067003
XM_051006575.1	LOC127069485	LOC127069485
XR_007783559.1	LOC127069502	LOC127069502
XM_051006529.1	LOC127069458	LOC127069458
XM_051006519.1	LOC127069458	LOC127069458
XM_051006537.1	LOC127069458	LOC127069458
XM_051006468.1	LOC127069438	LOC127069438
XM_051006481.1	LOC127069445	LOC127069445
XM_051006552.1	LOC127069470	LOC127069470
XR_007782760.1	LOC127067801	LOC127067801
XM_050988050.1	LOC127072936	LOC127072936
XM_051001444.1	LOC127067010	LOC127067010
XM_051001457.1	LOC127067016	LOC127067016
XM_051007026.1	LOC127069702	LOC127069702
XM_051007038.1	LOC127069702	LOC127069702
XM_051006613.1	LOC127069508	LOC127069508
XM_051006618.1	LOC127069508	LOC127069508
XM_051006604.1	LOC127069508	LOC127069508
XM_051006643.1	LOC127069508	LOC127069508
XM_051006699.1	LOC127069508	LOC127069508
XM_051006691.1	LOC127069508	LOC127069508
XM_051006655.1	LOC127069508	LOC127069508
XM_051006650.1	LOC127069508	LOC127069508
XM_051006634.1	LOC127069508	LOC127069508
XM_051006627.1	LOC127069508	LOC127069508
XM_051006619.1	LOC127069508	LOC127069508
XM_051006672.1	LOC127069508	LOC127069508
XM_051006664.1	LOC127069508	LOC127069508
XM_051006682.1	LOC127069508	LOC127069508
XM_051007012.1	LOC127069696	LOC127069696
XM_051007075.1	LOC127069710	LOC127069710
XR_007783724.1	LOC127069790	LOC127069790
XR_007783736.1	LOC127069795	LOC127069795
XR_007783716.1	LOC127069774	LOC127069774
XR_007783718.1	LOC127069774	LOC127069774
XR_007783714.1	LOC127069774	LOC127069774
XR_007783721.1	LOC127069774	LOC127069774
XR_007783713.1	LOC127069774	LOC127069774
XR_007783715.1	LOC127069774	LOC127069774
XR_007783717.1	LOC127069774	LOC127069774
XM_051007051.1	LOC127069705	LOC127069705
XM_051007062.1	LOC127069705	LOC127069705
XR_007783709.1	LOC127069753	LOC127069753
XM_051007188.1	LOC127069753	LOC127069753
XM_051006760.1	LOC127069561	LOC127069561
XM_051006737.1	LOC127069561	LOC127069561
XM_051006728.1	LOC127069561	LOC127069561
XM_051006746.1	LOC127069561	LOC127069561
XM_051006725.1	LOC127069561	LOC127069561
XM_051006719.1	LOC127069561	LOC127069561
XM_051006751.1	LOC127069561	LOC127069561
XM_051006712.1	LOC127069561	LOC127069561
XM_051006770.1	LOC127069561	LOC127069561
XM_051007203.1	LOC127069762	LOC127069762
XM_051007088.1	LOC127069715	LOC127069715
XM_051007135.1	LOC127069733	LOC127069733
XM_051007174.1	LOC127069743	LOC127069743
XM_051007165.1	LOC127069743	LOC127069743
XM_051002081.1	LOC127067297	LOC127067297
XM_051007150.1	LOC127069736	LOC127069736
XM_051007159.1	LOC127069736	LOC127069736
XM_051006823.1	LOC127069604	LOC127069604
XM_051006806.1	LOC127069604	LOC127069604
XM_051006801.1	LOC127069604	LOC127069604
XM_051006793.1	LOC127069604	LOC127069604
XM_051006784.1	LOC127069604	LOC127069604
XM_051006815.1	LOC127069604	LOC127069604
XM_051006915.1	LOC127069659	LOC127069659
XM_051006896.1	LOC127069659	LOC127069659
XM_051006924.1	LOC127069659	LOC127069659
XM_051006904.1	LOC127069659	LOC127069659
XM_051006930.1	LOC127069659	LOC127069659
XM_051006975.1	LOC127069673	LOC127069673
XM_051006965.1	LOC127069673	LOC127069673
XM_051006993.1	LOC127069673	LOC127069673
XM_051007002.1	LOC127069673	LOC127069673
XM_051006984.1	LOC127069673	LOC127069673
XM_051006944.1	LOC127069673	LOC127069673
XM_051006954.1	LOC127069673	LOC127069673
XR_007783723.1	LOC127069786	LOC127069786
XM_051007096.1	LOC127069723	LOC127069723
XM_051007106.1	LOC127069723	LOC127069723
XM_051006871.1	LOC127069645	LOC127069645
XM_051006866.1	LOC127069645	LOC127069645
XM_051006882.1	LOC127069645	LOC127069645
XM_051007216.1	LOC127069770	LOC127069770
XM_051006844.1	LOC127069635	LOC127069635
XM_051006835.1	LOC127069635	LOC127069635
XM_051006853.1	LOC127069635	LOC127069635
XM_051007121.1	LOC127069729	LOC127069729
XM_051000469.1	LOC127066573	LOC127066573
XM_051000478.1	LOC127066573	LOC127066573
XR_007782450.1	LOC127066588	LOC127066588
XR_007782449.1	LOC127066588	LOC127066588
XR_007782453.1	LOC127066588	LOC127066588
XR_007782451.1	LOC127066588	LOC127066588
XR_007782452.1	LOC127066588	LOC127066588
XR_007782443.1	LOC127066588	LOC127066588
XR_007782448.1	LOC127066588	LOC127066588
XR_007782441.1	LOC127066588	LOC127066588
XR_007782444.1	LOC127066588	LOC127066588
XR_007782445.1	LOC127066588	LOC127066588
XR_007782442.1	LOC127066588	LOC127066588
XR_007782446.1	LOC127066588	LOC127066588
XR_007782454.1	LOC127066588	LOC127066588
XR_007782437.1	LOC127066588	LOC127066588
XR_007782434.1	LOC127066588	LOC127066588
XM_051000481.1	LOC127066588	LOC127066588
XM_051000486.1	LOC127066588	LOC127066588
XM_051000559.1	LOC127066627	LOC127066627
XM_051000569.1	LOC127066627	LOC127066627
XM_051000579.1	LOC127066627	LOC127066627
XM_051000588.1	LOC127066627	LOC127066627
XM_051000600.1	LOC127066638	LOC127066638
XM_051000609.1	LOC127066638	LOC127066638
XM_051000624.1	LOC127066645	LOC127066645
XM_051009176.1	LOC127070762	LOC127070762
XM_051009177.1	LOC127070762	LOC127070762
unassigned_transcript_2	Trnan-guu	Trnan-guu
XM_051009162.1	LOC127070756	LOC127070756
XM_051012976.1	LOC127070731	LOC127070731
XM_050992480.1	LOC127061349	LOC127061349
XM_051001040.1	LOC127061349	LOC127061349
XM_051005831.1	LOC127069115	LOC127069115
XM_051005818.1	LOC127069094	LOC127069094
XM_051005794.1	LOC127069094	LOC127069094
XM_051005811.1	LOC127069094	LOC127069094
XM_051005802.1	LOC127069094	LOC127069094
XM_051005755.1	LOC127069067	LOC127069067
XM_051005780.1	LOC127069067	LOC127069067
XM_051005788.1	LOC127069067	LOC127069067
XM_051005747.1	LOC127069067	LOC127069067
XM_051005763.1	LOC127069067	LOC127069067
XM_051005769.1	LOC127069067	LOC127069067
XM_051005791.1	LOC127069067	LOC127069067
XR_007782822.1	LOC127068096	LOC127068096
XR_007782818.1	LOC127068045	LOC127068045
XR_007782814.1	LOC127068045	LOC127068045
XM_050994268.1	LOC127063913	LOC127063913
XM_051009973.1	LOC127071078	LOC127071078
XM_051009967.1	LOC127071078	LOC127071078
XM_051009959.1	LOC127071078	LOC127071078
XM_051009948.1	LOC127071078	LOC127071078
XR_007784951.1	LOC127071237	LOC127071237
XM_051010026.1	LOC127071104	LOC127071104
XM_051010133.1	LOC127071175	LOC127071175
XM_051010125.1	LOC127071175	LOC127071175
XM_051010193.1	LOC127071195	LOC127071195
XM_051010273.1	LOC127071223	LOC127071223
XM_051010265.1	LOC127071223	LOC127071223
XM_051010162.1	LOC127071188	LOC127071188
XM_051009788.1	LOC127071000	LOC127071000
XM_051009712.1	LOC127071000	LOC127071000
XM_051009708.1	LOC127071000	LOC127071000
XM_051009690.1	LOC127071000	LOC127071000
XM_051009699.1	LOC127071000	LOC127071000
XM_051009779.1	LOC127071000	LOC127071000
XM_051009715.1	LOC127071000	LOC127071000
XM_051009805.1	LOC127071000	LOC127071000
XM_051009769.1	LOC127071000	LOC127071000
XM_051009759.1	LOC127071000	LOC127071000
XM_051009738.1	LOC127071000	LOC127071000
XM_051009749.1	LOC127071000	LOC127071000
XM_051009727.1	LOC127071000	LOC127071000
XM_051009713.1	LOC127071000	LOC127071000
XM_051009796.1	LOC127071000	LOC127071000
unassigned_transcript_3	Trnaf-gaa	Trnaf-gaa
unassigned_transcript_4	Trnaf-gaa_1	Trnaf-gaa_1
unassigned_transcript_5	Trnaf-gaa_2	Trnaf-gaa_2
XM_051010115.1	LOC127071161	LOC127071161
XM_051010105.1	LOC127071161	LOC127071161
XM_051010095.1	LOC127071161	LOC127071161
XM_051010089.1	LOC127071146	LOC127071146
XM_051010084.1	LOC127071146	LOC127071146
XM_051010251.1	LOC127071217	LOC127071217
XM_051009986.1	LOC127071097	LOC127071097
XM_051009996.1	LOC127071097	LOC127071097
XM_051002092.1	LOC127067305	LOC127067305
XM_051010148.1	LOC127071182	LOC127071182
XR_007784952.1	LOC127071245	LOC127071245
XM_051009917.1	LOC127071064	LOC127071064
XM_051009926.1	LOC127071064	LOC127071064
XM_051009907.1	LOC127071064	LOC127071064
XM_051009935.1	LOC127071064	LOC127071064
XR_007784944.1	LOC127071197	LOC127071197
XM_051010233.1	LOC127071197	LOC127071197
XM_051010217.1	LOC127071197	LOC127071197
XM_051010230.1	LOC127071197	LOC127071197
XM_051010226.1	LOC127071197	LOC127071197
XM_051010208.1	LOC127071197	LOC127071197
XR_007784817.1	LOC127071033	LOC127071033
XR_007784819.1	LOC127071033	LOC127071033
XM_051009855.1	LOC127071033	LOC127071033
XM_051009846.1	LOC127071033	LOC127071033
XM_051009829.1	LOC127071033	LOC127071033
XM_051009821.1	LOC127071033	LOC127071033
XM_051009881.1	LOC127071033	LOC127071033
XM_051009892.1	LOC127071033	LOC127071033
XM_051009838.1	LOC127071033	LOC127071033
XM_051009865.1	LOC127071033	LOC127071033
unassigned_transcript_6	Trnac-gca_1	Trnac-gca_1
XM_051010012.1	LOC127071101	LOC127071101
XM_051010176.1	LOC127071192	LOC127071192
XR_007784891.1	LOC127071110	LOC127071110
XM_051010075.1	LOC127071110	LOC127071110
XM_051010039.1	LOC127071110	LOC127071110
XM_051010041.1	LOC127071110	LOC127071110
XM_051010076.1	LOC127071110	LOC127071110
XM_051010050.1	LOC127071110	LOC127071110
XM_051010073.1	LOC127071110	LOC127071110
XM_051010055.1	LOC127071110	LOC127071110
XM_051010065.1	LOC127071110	LOC127071110
XM_051000331.1	LOC127066476	LOC127066476
XM_051000323.1	LOC127066476	LOC127066476
XM_051000296.1	LOC127066476	LOC127066476
XM_051000314.1	LOC127066476	LOC127066476
XM_051000288.1	LOC127066476	LOC127066476
XM_051000278.1	LOC127066476	LOC127066476
XM_051000269.1	LOC127066476	LOC127066476
XM_051000305.1	LOC127066476	LOC127066476
XM_051000378.1	LOC127066523	LOC127066523
XM_051000408.1	LOC127066531	LOC127066531
XM_051000399.1	LOC127066531	LOC127066531
XM_051000390.1	LOC127066531	LOC127066531
XM_051000418.1	LOC127066531	LOC127066531
XM_051000431.1	LOC127066550	LOC127066550
XM_051000172.1	LOC127066422	LOC127066422
XM_051000142.1	LOC127066406	LOC127066406
XM_051000131.1	LOC127066406	LOC127066406
XM_051000151.1	LOC127066406	LOC127066406
XM_051000158.1	LOC127066406	LOC127066406
XR_007782430.1	LOC127066567	LOC127066567
XM_051000344.1	LOC127066507	LOC127066507
XR_007782424.1	LOC127066562	LOC127066562
XR_007782421.1	LOC127066558	LOC127066558
XR_007782422.1	LOC127066558	LOC127066558
XM_051000367.1	LOC127066514	LOC127066514
XM_051000358.1	LOC127066514	LOC127066514
XM_051000222.1	LOC127066426	LOC127066426
XM_051000195.1	LOC127066426	LOC127066426
XM_051000213.1	LOC127066426	LOC127066426
XM_051000205.1	LOC127066426	LOC127066426
XM_051000233.1	LOC127066426	LOC127066426
XM_051000185.1	LOC127066426	LOC127066426
XM_051000249.1	LOC127066426	LOC127066426
XM_051000241.1	LOC127066426	LOC127066426
XM_051000229.1	LOC127066426	LOC127066426
XM_051000258.1	LOC127066426	LOC127066426
XR_007782749.1	LOC127067758	LOC127067758
XM_051000718.1	LOC127066693	LOC127066693
XM_051000724.1	LOC127066693	LOC127066693
XM_051000745.1	LOC127066693	LOC127066693
XM_051000735.1	LOC127066693	LOC127066693
XM_051000645.1	LOC127066651	LOC127066651
XM_051000636.1	LOC127066651	LOC127066651
XM_051000779.1	LOC127066721	LOC127066721
XM_051000767.1	LOC127066710	LOC127066710
XM_051000759.1	LOC127066710	LOC127066710
XM_051000799.1	LOC127066733	LOC127066733
XM_051000814.1	LOC127066737	LOC127066737
XM_051000847.1	LOC127066737	LOC127066737
XM_051000823.1	LOC127066737	LOC127066737
XM_051000831.1	LOC127066737	LOC127066737
XM_051000840.1	LOC127066737	LOC127066737
XM_051000656.1	LOC127066663	LOC127066663
XM_051000662.1	LOC127066663	LOC127066663
XR_007782475.1	LOC127066678	LOC127066678
XR_007782474.1	LOC127066678	LOC127066678
XM_051000703.1	LOC127066678	LOC127066678
XM_051000690.1	LOC127066678	LOC127066678
XM_051000790.1	LOC127066727	LOC127066727
XM_051000676.1	LOC127066672	LOC127066672
XM_051000863.1	LOC127066757	LOC127066757
XM_051006025.1	LOC127069029	LOC127069029
XM_051009078.1	LOC127069029	LOC127069029
XM_051007683.1	LOC127069029	LOC127069029
XM_051006810.1	LOC127069029	LOC127069029
XM_051008216.1	LOC127069029	LOC127069029
XM_051004040.1	LOC127068028	LOC127068028
XM_051004905.1	LOC127068028	LOC127068028
XM_050996469.1	LOC127064846	LOC127064846
XM_050996465.1	LOC127064846	LOC127064846
XM_050996433.1	LOC127064829	LOC127064829
XM_050996424.1	LOC127064829	LOC127064829
XM_050996444.1	LOC127064829	LOC127064829
XM_050996452.1	LOC127064829	LOC127064829
XM_050996417.1	LOC127064829	LOC127064829
XM_051002106.1	LOC127067312	LOC127067312
XM_050996582.1	LOC127064914	LOC127064914
XR_007781873.1	LOC127064946	LOC127064946
XM_050996627.1	LOC127064932	LOC127064932
XM_050996561.1	LOC127064904	LOC127064904
XM_050996571.1	LOC127064904	LOC127064904
XM_050996614.1	LOC127064922	LOC127064922
XM_050996604.1	LOC127064922	LOC127064922
XM_050996594.1	LOC127064922	LOC127064922
XM_050996478.1	LOC127064864	LOC127064864
XM_050996487.1	LOC127064864	LOC127064864
XM_050996348.1	LOC127064768	LOC127064768
XM_050996324.1	LOC127064768	LOC127064768
XM_050996331.1	LOC127064768	LOC127064768
XM_050996340.1	LOC127064768	LOC127064768
XM_050996355.1	LOC127064768	LOC127064768
XM_050996377.1	LOC127064804	LOC127064804
XM_050996395.1	LOC127064804	LOC127064804
XM_050996404.1	LOC127064804	LOC127064804
XM_050996387.1	LOC127064804	LOC127064804
XM_050996368.1	LOC127064804	LOC127064804
XM_050996640.1	LOC127064941	LOC127064941
XM_050996517.1	LOC127064870	LOC127064870
XM_050996508.1	LOC127064870	LOC127064870
XM_050996549.1	LOC127064870	LOC127064870
XM_050996541.1	LOC127064870	LOC127064870
XM_050996532.1	LOC127064870	LOC127064870
XM_050996498.1	LOC127064870	LOC127064870
XM_050996524.1	LOC127064870	LOC127064870
XR_007785083.1	LOC127071506	LOC127071506
XM_051010847.1	LOC127071506	LOC127071506
XM_051010870.1	LOC127071522	LOC127071522
XM_051010880.1	LOC127071522	LOC127071522
XR_007785082.1	LOC127071423	LOC127071423
XM_051010757.1	LOC127071423	LOC127071423
XM_051010742.1	LOC127071423	LOC127071423
XM_051010717.1	LOC127071423	LOC127071423
XM_051010733.1	LOC127071423	LOC127071423
XM_051010765.1	LOC127071423	LOC127071423
XM_051010790.1	LOC127071423	LOC127071423
XM_051010772.1	LOC127071423	LOC127071423
XM_051010752.1	LOC127071423	LOC127071423
XM_051010689.1	LOC127071423	LOC127071423
XM_051010722.1	LOC127071423	LOC127071423
XM_051010724.1	LOC127071423	LOC127071423
XM_051010801.1	LOC127071423	LOC127071423
XM_051010811.1	LOC127071423	LOC127071423
XM_051010697.1	LOC127071423	LOC127071423
XM_051010778.1	LOC127071423	LOC127071423
XM_051010707.1	LOC127071423	LOC127071423
XM_051010833.1	LOC127071423	LOC127071423
XM_051010782.1	LOC127071423	LOC127071423
XM_051010821.1	LOC127071423	LOC127071423
XR_007785151.1	LOC127071590	LOC127071590
XR_007785137.1	LOC127071582	LOC127071582
XM_051010676.1	LOC127071418	LOC127071418
XM_051010860.1	LOC127071514	LOC127071514
XR_007785116.1	LOC127071576	LOC127071576
XR_007785105.1	LOC127071576	LOC127071576
XR_007785106.1	LOC127071576	LOC127071576
XM_051010652.1	LOC127071398	LOC127071398
XM_051010661.1	LOC127071398	LOC127071398
