gene_id	gene_name	Vv154	Vv155	Vv156	Vv158	Vv160	Vv161	Vv165	Vv166	Vv168	Vv169	Vv171	Vv172	Vv175	Vv176	Vv181	Vv183	Vv184	Vv187	Vv188	Vv190	Vv191	Vv193	Vv194	Vv195	Vv197	Vv199	Vv200	Vv201	Vv202	Vv204	Vv205	Vv207	Vv208	Vv210	Vv211	Vv214	Vv215	Vv217	Vv218	Vv219	Vv220	Vv223	Vv224	Vv226	Vv227	Vv228	Vv230	Vv231	Vv232	Vv235	Vv236	Vv239	Vv241	Vv242	Vv243	Vv245	Vv246	Vv248	Vv250	Vv251	Vv252	Vv254	Vv255	Vv257	Vv258	Vv259
LOC127061359	LOC127061359	4344.944	4342.996	4317.582	4306.136	4303.077	4304.415	4324.212	4321.125	4333.215	4325.788	4327.741	4327.447	4301.053	4302.714	4305.595	4321.628	4320.546	4324.243	4322.666	4325.244	4335.94	4314.002	4309.557	4295.892	4308.918	4307.878	4314.522	4319.967	4297.856	4311.73	4330.717	4339.363	4329.385	4330.777	4316.791	4323.203	4305.7	4325.69	4315.834	4323.43	4333.659	4320.451	4307.738	4329.58	4335.112	4298.186	4292.912	4325.583	4321.404	4290.733	4287.872	4314.833	4313.659	4320.79	4307.84	4311.378	4297.179	4296.398	4297.585	4286.933	4289.441	4298.642	4313.757	4307.142	4315.067	4310.953
LOC127061360	LOC127061360	5158.24853971694	5185.60530814787	5248.582	5188.43019467481	5226.07106774455	5221.59621066532	5233.90753618013	5240.98497993512	5245.33150527074	5212.40330523886	5258.741	5146.18490825617	5158.16883678752	5233.714	5236.595	5249.65043559602	5233.06132471882	5209.75338519906	5207.01813651417	5143.26081358858	5155.27866012097	5245.002	5240.557	5207.06121639549	5239.918	5238.878	5237.84344966971	5233.25814460196	5196.9149360875	5200.64135608617	5223.75812741366	5141.363	5260.385	5261.777	5148.78269492345	5151.16861826574	5224.17552398887	5256.69	5246.834	5247.81709863756	5255.41027911748	5229.40120931451	5229.57376112068	5162.54488902854	5147.23255789966	5216.5088270393	5223.912	5256.583	5247.66631009479	5221.733	5183.56667445467	5240.88571074755	5244.659	5233.0921829661	5109.84	5134.18433064755	5228.179	5209.20751323131	5228.585	5217.933	5220.441	5229.642	5237.90893439108	5232.90818691519	5216.20284396523	5213.33264491061
LOC127061361	LOC127061361	4538.944	4536.996	4511.582	4500.136	4497.077	4498.415	4518.212	4515.125	4527.215	4519.788	4521.741	4521.447	4495.053	4496.714	4499.595	4515.628	4514.546	4518.243	4516.666	4519.244	4529.94	4508.002	4503.557	4489.892	4502.918	4501.878	4508.522	4513.967	4491.856	4505.73	4524.717	4533.363	4523.385	4524.777	4510.791	4517.203	4499.7	4519.69	4509.834	4517.43	4527.659	4514.451	4501.738	4523.58	4529.112	4492.186	4486.912	4519.583	4515.404	4484.733	4481.872	4508.833	4507.659	4514.79	4501.84	4505.378	4491.179	4490.398	4491.585	4480.933	4483.441	4492.642	4507.757	4501.142	4509.067	4504.953
LOC127061362	LOC127061362	2746.90291950812	2771.07457050611	2857.582	2778.49035671402	2843.077	2745.09432614067	2864.212	2847.95989764566	2838.21114119473	2814.92390501553	2867.741	2744.9855213243	2841.053	2842.714	2814.76364714261	2842.51087470867	2860.546	2804.43440765192	2781.00444470756	2835.84889821123	2800.8225292746	2854.002	2786.25539061897	2770.90009775852	2848.918	2830.53499037587	2804.28841733409	2814.62964400221	2810.61683741866	2809.61241604153	2828.51980701894	2780.20980837084	2805.36795602258	2830.18709055627	2742.0486251769	2780.08492215168	2816.04311677735	2853.19101774722	2833.00939811181	2799.51256137536	2856.69553232636	2818.0148604796	2810.56809691051	2773.78733950628	2875.112	2830.75594921039	2771.87350411085	2841.57766096823	2845.63586100559	2767.84084517951	2789.81450160077	2836.73185310602	2816.00743322631	2814.2935597944	2803.64607133224	2783.17229810825	2786.31816904754	2829.16701823355	2825.16863447708	2799.23904356607	2820.95194859534	2762.3673443087	2831.32157422394	2791.19342192843	2843.19825806178	2787.70442145352
LOC127061363	LOC127061363	2168.0742490114	2166.36959142626	2140.76176204516	2129.29221569022	2126.75883422872	2127.92147593682	2147.45546984419	2144.42701497602	2156.75632709764	2148.65436109578	2150.89282258076	2150.71810124855	2124.69021333558	2126.05062533468	2129.11644124536	2145.00806414576	2143.77080518116	2147.56878902111	2145.98731028543	2149.02201137843	2159.37100480604	2137.19869319936	2133.16085466456	2119.66181363037	2132.10878619167	2131.40374879761	2137.99673103754	2143.5996598537	2121.37033244094	2134.97880254781	2153.97949332481	2163.20304730503	2152.80185119413	2154.31229751062	2140.09898553567	2146.324162157	2128.79030757429	2149.04539766201	2138.98428118131	2146.89759177535	2157.45455203943	2143.6663981497	2131.0973547864	2153.12809552732	2158.58128762953	2121.44168399342	2116.32018566252	2149.06161167725	2144.91160308315	2114.42220364685	2111.53041738053	2138.63422435454	2137.03075939499	2144.06841774785	2131.36560476578	2134.8383032159	2120.80932311347	2119.72334114545	2121.33571448327	2110.56600527845	2112.78253592602	2122.38938750843	2137.01323557079	2130.82832217421	2138.33111311768	2134.18360404899
LOC127061364	LOC127061364	3191.00148955127	3168.02003527485	3438.95846886483	3427.84276455131	3868.11860994572	3838.94464885434	3876.19536927675	3912.34217735032	3736.95141154313	3762.48378424054	3232.77508011065	3130.4896498443	3547.86490492757	3498.68762997367	3955.57957679021	3887.73463200374	3739.60334464313	3637.78063780215	3584.02818599733	3155.71313922956	3135.33666485543	3451.23314892415	3305.14853429732	3676.11887683215	3696.26345172459	3755.82952261179	3677.35202393177	3777.33352035165	3972.2241749169	3813.70633219104	3723.6628484009	3149.75205935552	3148.68368500954	3289.05182560757	3402.59127159351	3522.08539941827	3904.80797380648	3661.66381216785	3756.04880031766	3730.77654570135	3755.02890393443	3609.32219621894	3661.23536694421	3154.12091849331	3190.59616899876	4001.01286598611	3408.13533700555	3960.25269541886	4192.33671653392	3990.81742248365	4038.41758865949	4100.69526793493	3875.080149845	3889.16288379104	3512.54833610259	3297.66114573364	3829.39956222025	3817.33482780382	4235.24725417036	4224.52086159598	4103.75463091834	4194.13884873517	3996.25691625343	4024.97621914592	3785.25556031492	3938.41562209294
LOC127061365	LOC127061365	1975.944	1973.996	1948.582	1937.136	1934.077	1935.415	1955.212	1952.125	1964.215	1956.788	1958.741	1958.447	1932.053	1933.714	1936.595	1952.628	1951.546	1955.243	1953.666	1956.244	1966.94	1945.002	1940.557	1926.892	1939.918	1938.878	1945.522	1950.967	1928.856	1942.73	1961.717	1970.363	1960.385	1961.777	1947.791	1954.203	1936.7	1956.69	1946.834	1954.43	1964.659	1951.451	1938.738	1960.58	1966.112	1929.186	1923.912	1956.583	1952.404	1921.733	1918.872	1945.833	1944.659	1951.79	1938.84	1942.378	1928.179	1927.398	1928.585	1917.933	1920.441	1929.642	1944.757	1938.142	1946.067	1941.953
LOC127061366	LOC127061366	1512.67385144692	1513.83341048752	1510.10791867957	1514.19438882745	1489.05990779064	1489.22629837058	1496.45904798424	1491.68551830096	1502.2027434898	1499.52217802625	1521.06725600475	1527.84194012165	1498.65708314533	1504.40402771226	1492.86649084945	1506.4517582971	1500.89655627553	1496.42314171634	1517.60427900076	1509.93980455937	1498.37079170207	1497.50744298516	1496.92739892346	1490.94045412094	1500.1535834712	1498.61663771635	1499.70975441951	1499.76705904209	1476.28022324349	1496.46317974942	1493.11762129348	1530.40592876591	1514.06986741364	1508.23561051816	1506.02276050224	1515.58389637935	1505.12077270339	1515.57751629169	1509.48464363003	1487.94152650295	1518.9754694567	1502.93703003746	1490.42679508948	1520.36398575942	1515.48250450231	1495.87717295051	1476.71016025576	1507.6607152353	1521.51930549771	1493.486706692	1472.77341876179	1499.08745787415	1504.90600185472	1504.8591149933	1496.92273031531	1496.47008863591	1494.36801000138	1503.7331742534	1487.34339131465	1502.56925747572	1471.12500239233	1492.93360715507	1492.36881150906	1487.11496635604	1497.01265538296	1501.47450602388
LOC127061367	LOC127061367	1995.63920545462	1999.87301665378	1917.09298671391	1951.88075536795	1860.00752017525	1827.23692149175	1764.76471086327	1747.18738805503	1881.2109205385	1881.89839731634	1920.91376777894	1909.47213332894	1885.4133477326	1912.86307613721	1784.10198341022	1754.17951723207	1767.99611619333	1882.10963137132	1861.01754220828	1958.09618238608	1963.78561508484	1880.6693050258	1906.26614923345	1828.29996642279	1906.48655663936	1742.63455281704	1760.93091832126	1737.40681538624	1721.25664550923	1786.09990116452	1891.16941003134	1849.63777384727	1913.83191074389	1978.12169041512	1962.20731318831	1964.90846878922	1935.28578955819	1775.13964507746	1724.15099408123	1818.14972610703	1856.77500272841	1815.65550621266	1788.94357562217	1960.7712623607	1986.95304543831	1790.14418051339	1879.08536081531	1867.51047872486	1806.27610239609	1695.06922191304	1685.18328670272	1708.54152639115	1726.60827696662	1733.91436370649	1797.21840383309	1899.02907487769	1720.6877969573	1727.16725878585	1708.31019197128	1678.07024784329	1704.85735956456	1719.66284641237	1699.33751992805	1695.02907285592	1797.31649020636	1749.89054188403
LOC127061368	LOC127061368	2299.51190073064	2295.996	2270.582	2260.63966528414	2258.99606690603	2259.66391786712	2279.68854055085	2277.56005955325	2297.05970911752	2288.96816968964	2280.741	2280.447	2254.053	2257.51814677725	2260.21885404288	2279.6885255259	2279.91030365699	2288.35695270603	2292.82281199415	2278.244	2288.94	2268.28642412638	2264.21109953329	2255.03006873487	2261.918	2260.878	2273.41229118245	2276.0638556038	2251.98617607906	2267.87238552065	2287.84215789545	2292.363	2287.64659623991	2288.95276516914	2269.791	2276.203	2259.87587484959	2278.69	2268.834	2276.43	2286.659	2276.06584419931	2263.88004075232	2282.58	2288.112	2259.80989775338	2251.99481020569	2279.91631646804	2280.09269752422	2245.29672868426	2240.872	2267.833	2273.07013549834	2279.88004856249	2263.15224481267	2264.378	2251.5958835965	2249.398	2251.62225799271	2242.76703207337	2252.29930188868	2253.20448468016	2271.91589228382	2268.63399522191	2274.63961492505	2269.85337938645
LOC127061369	LOC127061369	3894.80249990283	3872.44196472388	3954.03839764541	3889.01530555707	3966.79791499924	4055.19580561124	4098.4077662276	4091.35513020932	3990.78228080366	3969.5909089647	3926.2515842818	3856.0831802148	3928.6142708561	4053.82574809309	4137.32216768366	4047.8133032207	4005.05284865836	3919.96958962298	3950.73909528626	3864.67811778873	3867.84841160693	3900.05187237196	3882.70502566659	3861.99752119756	3900.42157349119	4094.29330803352	4168.46830330126	4163.32959086002	3992.39183213653	3955.40948930612	3953.79091270863	3923.57184122261	3846.41239299845	3929.49678178371	3857.22908107413	3841.69835311109	3945.7999391838	4063.28252036444	4179.65857119019	4012.86343346012	4137.55542326989	3935.14722248922	3966.11371141587	3869.30387382564	3882.39891329895	4028.3211208267	3899.77964388519	4146.20200879607	4156.02342525456	4134.40466502365	4179.99914234288	4127.03878034898	4063.73259095857	4013.68540252089	3958.2802967592	3862.75073601001	3990.07211193828	4046.6956261092	4179.75052417623	4150.21601199672	4144.3057842135	4172.64894782503	4120.87887807643	4195.89624263641	3916.10742960153	4007.33682371275
LOC127061370	LOC127061370	1543.944	1541.996	1516.582	1505.136	1502.077	1503.415	1523.212	1520.125	1532.215	1524.788	1526.741	1526.447	1500.053	1501.714	1504.595	1520.628	1519.546	1523.243	1521.666	1524.244	1534.94	1513.002	1508.557	1494.892	1507.918	1506.878	1513.522	1518.967	1496.856	1510.73	1529.717	1538.363	1528.385	1529.777	1515.791	1522.203	1504.7	1524.69	1514.834	1522.43	1532.659	1519.451	1506.738	1528.58	1534.112	1497.186	1491.912	1524.583	1520.404	1489.733	1486.872	1513.833	1512.659	1519.79	1506.84	1510.378	1496.179	1495.398	1496.585	1485.933	1488.441	1497.642	1512.757	1506.142	1514.067	1509.953
LOC127061371	LOC127061371	1556.944	1554.996	1529.582	1518.136	1515.077	1516.415	1536.212	1533.125	1545.215	1537.788	1539.741	1539.447	1513.053	1514.714	1517.595	1533.628	1532.546	1536.243	1534.666	1537.244	1547.94	1526.002	1521.557	1507.892	1520.918	1519.878	1526.522	1531.967	1509.856	1523.73	1542.717	1551.363	1541.385	1542.777	1528.791	1535.203	1517.7	1537.69	1527.834	1535.43	1545.659	1532.451	1519.738	1541.58	1547.112	1510.186	1504.912	1537.583	1533.404	1502.733	1499.872	1526.833	1525.659	1532.79	1519.84	1523.378	1509.179	1508.398	1509.585	1498.933	1501.441	1510.642	1525.757	1519.142	1527.067	1522.953
LOC127061372	LOC127061372	3179.87816701219	3176.27217275303	3159.64406847313	3147.57086463618	3142.67808955553	3148.9955229828	3159.96447879169	3155.15924195336	3170.13714090612	3162.56754755217	3171.43042610447	3166.18909793417	3148.36952843841	3147.09428628144	3142.63268381229	3160.05383806179	3157.93651178473	3164.2130206638	3163.0833925226	3166.14685995111	3170.13740996229	3154.36358422793	3145.56608003242	3138.95634684102	3144.13753986088	3144.65438412203	3146.54748993553	3155.76425870662	3132.10665659639	3146.30360019711	3167.2791845072	3177.3481849932	3166.18948754654	3175.28067853059	3159.88192764302	3164.28690235715	3144.63936898559	3162.71334257944	3152.63488023881	3158.05368913869	3170.90259234158	3154.82542908794	3140.89611974236	3166.32585657902	3171.01744536224	3138.2161185724	3135.54774927823	3168.23375607741	3158.66107857321	3130.49499529419	3126.82426406276	3153.90385983716	3148.84993600494	3155.90293215691	3144.39930184649	3147.98184405532	3133.3586200766	3132.17585656079	3131.77886406086	3121.71085055464	3121.52916900201	3130.97517455598	3145.51578732158	3139.4087142465	3150.59610455249	3147.03302941143
LOC127061373	LOC127061373	1412.944	1410.996	1385.582	1374.136	1371.077	1372.415	1392.212	1389.125	1401.215	1393.788	1395.741	1395.447	1369.053	1370.714	1373.595	1389.628	1388.546	1392.243	1390.666	1393.244	1403.94	1382.002	1377.557	1363.892	1376.918	1375.878	1382.522	1387.967	1365.856	1379.73	1398.717	1407.363	1397.385	1398.777	1384.791	1391.203	1373.7	1393.69	1383.834	1391.43	1401.659	1388.451	1375.738	1397.58	1403.112	1366.186	1360.912	1393.583	1389.404	1358.733	1355.872	1382.833	1381.659	1388.79	1375.84	1379.378	1365.179	1364.398	1365.585	1354.933	1357.441	1366.642	1381.757	1375.142	1383.067	1378.953
LOC127061374	LOC127061374	1333.944	1331.996	1306.582	1295.136	1292.077	1293.415	1313.212	1303.74401794991	1322.215	1314.788	1316.741	1316.447	1290.053	1291.714	1294.595	1310.628	1309.546	1313.243	1311.666	1314.244	1324.94	1303.002	1298.557	1284.892	1297.918	1296.878	1303.522	1308.967	1286.856	1300.73	1319.717	1328.363	1318.385	1319.777	1305.791	1312.203	1294.7	1314.69	1304.834	1312.43	1322.659	1309.451	1296.738	1318.58	1324.112	1287.186	1281.912	1314.583	1310.404	1279.733	1276.872	1303.833	1302.659	1309.79	1296.84	1300.378	1286.179	1285.398	1286.585	1275.933	1278.441	1287.642	1302.757	1296.142	1304.067	1299.953
LOC127061375	LOC127061375	1638.96108945302	1630.12051337244	1639.74682984213	1621.77518878987	1588.94999607485	1597.28257871301	1610.94001890521	1601.56326694618	1645.66564145096	1647.7815429916	1634.85328941916	1634.40403039131	1599.95254456577	1608.58019255499	1581.13003416612	1597.20121721751	1592.1826604967	1614.24382402941	1619.62943348513	1639.25230043635	1643.71724077312	1624.33606030106	1628.65206291784	1588.75194216044	1608.75075771744	1589.05482724608	1606.90537357477	1606.30547323022	1593.69440600031	1624.08819752655	1632.36729287543	1633.54984721658	1630.66740147245	1648.87132007312	1632.58245544057	1635.74780443022	1616.46861313175	1617.28001298507	1601.14849818514	1587.00276981781	1593.04937514591	1634.11891360172	1619.80808128998	1637.35338113312	1644.41001048991	1609.10719218323	1601.32680198796	1623.29883167765	1625.52670214121	1573.08211539783	1577.42642714004	1598.37364354521	1624.15770244611	1622.96395558392	1630.35616099122	1631.401901077	1609.04042352102	1608.28811883913	1601.10780235629	1597.77860659908	1579.88470073258	1589.2486448228	1589.78537806147	1583.09662728566	1618.338427038	1622.32969830533
LOC127061376	LOC127061376	3730.90118548642	3733.73024384549	3724.18832797489	3707.99042754726	3700.29516614814	3706.71948869758	3725.21254736537	3714.23870571011	3739.40843101303	3729.94910770758	3730.50311246547	3735.447	3701.01502738031	3707.72093577511	3713.595	3722.04863335654	3723.85421402586	3729.00156538424	3730.08906694058	3728.73045135265	3722.07235849178	3713.02438455192	3705.56444436318	3697.34983891612	3709.51976438442	3711.37924316394	3698.1474601298	3704.02329109406	3673.97829581809	3714.97254270743	3737.24590545156	3718.90897476569	3735.02252272285	3733.12542815379	3724.791	3724.35881142345	3708.20159296546	3731.70167699999	3670.51853342294	3697.51193624118	3715.89210974988	3723.86607776978	3711.05640320672	3734.70784425082	3743.112	3691.86538423778	3695.07260928098	3732.15542362579	3723.61947373914	3683.61533015174	3687.04178347667	3716.33950223773	3716.43125615764	3724.9543512692	3708.45527353542	3703.61737664143	3697.17410188657	3700.24575022894	3704.10828778968	3689.29851704792	3678.72057784833	3696.04450477027	3707.88238970256	3688.98447212826	3718.10161054734	3715.2576446646
LOC127061377	LOC127061377	1947.944	1945.996	1920.582	1909.136	1906.077	1907.415	1927.212	1924.125	1936.215	1928.788	1930.741	1930.447	1904.053	1905.714	1908.595	1924.628	1923.546	1927.243	1925.666	1928.244	1938.94	1917.002	1912.557	1898.892	1911.918	1910.878	1917.522	1922.967	1900.856	1914.73	1933.717	1942.363	1932.385	1933.777	1919.791	1926.203	1908.7	1928.69	1918.834	1926.43	1936.659	1923.451	1910.738	1932.58	1938.112	1901.186	1895.912	1928.583	1924.404	1893.733	1890.872	1917.833	1916.659	1923.79	1910.84	1914.378	1900.179	1899.398	1900.585	1889.933	1892.441	1901.642	1916.757	1910.142	1918.067	1913.953
